#Variables:
#pr_CCSM4_rcp45(mm):Precipitation
#pr_GFDL-ESM2M_rcp45(mm):Precipitation
#pr_GFDL-ESM2G_rcp45(mm):Precipitation
#pr_HadGEM2-CC365_rcp45(mm):Precipitation
#pr_MIROC5_rcp45(mm):Precipitation
#pr_NorESM1-M_rcp45(mm):Precipitation
#pr_bcc-csm1-1_rcp45(mm):Precipitation
#pr_bcc-csm1-1_rcp45(mm):Precipitation
#pr_bcc-csm1-1_rcp45(mm):Precipitation
#pr_bcc-csm1-1_rcp45(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 40.3545 Latitude, -117.1889 Longitude (closest value to Latitude:40.3384, Longitude:-117.2018) "
#Original Data File(s):
#agg_macav2metdata_pr_CCSM4_r6i1p1_rcp45_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_pr_GFDL-ESM2M_r1i1p1_rcp45_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_pr_GFDL-ESM2G_r1i1p1_rcp45_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_pr_HadGEM2-CC365_r1i1p1_rcp45_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_pr_MIROC5_r1i1p1_rcp45_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_pr_NorESM1-M_r1i1p1_rcp45_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_pr_bcc-csm1-1_r1i1p1_rcp45_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_pr_bcc-csm1-1_r1i1p1_rcp45_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_pr_bcc-csm1-1_r1i1p1_rcp45_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_pr_bcc-csm1-1_r1i1p1_rcp45_2006_2099_CONUS_daily.nc#fillmismatch 
#===============================================
"yyyy-mm-dd,pr_CCSM4_rcp45(mm),pr_GFDL-ESM2M_rcp45(mm),pr_GFDL-ESM2G_rcp45(mm),pr_HadGEM2-CC365_rcp45(mm),pr_MIROC5_rcp45(mm),pr_NorESM1-M_rcp45(mm),pr_bcc-csm1-1_rcp45(mm),pr_bcc-csm1-1_rcp45(mm),pr_bcc-csm1-1_rcp45(mm),pr_bcc-csm1-1_rcp45(mm)"
""
yyyy-mm-dd,pr_CCSM4_rcp45(mm),pr_GFDL-ESM2M_rcp45(mm),pr_GFDL-ESM2G_rcp45(mm),pr_HadGEM2-CC365_rcp45(mm),pr_MIROC5_rcp45(mm),pr_NorESM1-M_rcp45(mm),pr_bcc-csm1-1_rcp45(mm),pr_bcc-csm1-1_rcp45(mm),pr_bcc-csm1-1_rcp45(mm),pr_bcc-csm1-1_rcp45(mm)
2006-01-01,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2006-01-02,0.000000,0.000000,1.211308,0.920080,0.979038,0.000000,0.000000,0.000000,0.000000,0.000000
2006-01-03,0.000000,0.000000,7.023219,0.000000,1.707797,0.000000,0.000000,0.000000,0.000000,0.000000
2006-01-04,0.979026,0.000000,1.446250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2006-01-05,0.000000,0.000000,0.000000,0.000000,0.000000,1.550807,0.000000,0.000000,0.000000,0.000000
2006-01-06,2.652923,0.000000,1.015746,0.000000,1.927941,0.000000,0.000000,0.000000,0.000000,0.000000
2006-01-07,6.706480,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2006-01-08,0.758705,0.000000,0.000000,0.000000,0.000000,0.000000,0.545543,0.545543,0.545543,0.545543
2006-01-09,0.692383,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2006-01-10,0.332842,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2006-01-11,0.000000,0.000000,12.217621,0.000000,0.000000,0.000000,1.284445,1.284445,1.284445,1.284445
2006-01-12,0.000000,0.000000,0.610131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2006-01-13,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2006-01-14,1.114581,0.000000,0.000000,0.000000,1.788251,0.000000,0.000000,0.000000,0.000000,0.000000
2006-01-15,2.775740,1.537758,0.962171,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2006-01-16,0.000000,5.084613,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2006-01-17,0.000000,5.840284,1.939588,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2006-01-18,0.298238,1.120860,0.000000,8.590456,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2006-01-19,0.000000,0.000000,0.000000,12.200314,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2006-01-20,0.000000,0.000000,0.000000,5.857489,0.306439,0.000000,0.000000,0.000000,0.000000,0.000000
2006-01-21,1.148954,0.000000,0.000000,19.070934,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2006-01-22,1.932651,0.000000,0.000000,6.760614,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2006-01-23,0.000000,0.000000,2.093726,1.377274,1.166750,0.000000,0.000000,0.000000,0.000000,0.000000
2006-01-24,0.388040,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2006-01-25,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2006-01-26,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2006-01-27,0.000000,0.000000,0.000000,0.000000,1.378735,0.000000,0.000000,0.000000,0.000000,0.000000
2006-01-28,3.686296,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2006-01-29,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2006-01-30,0.000000,0.000000,1.790941,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2006-01-31,0.000000,0.000000,0.000000,0.000000,0.558837,0.000000,0.000000,0.000000,0.000000,0.000000
2006-02-01,1.189291,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2006-02-02,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2006-02-03,0.293316,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2006-02-04,0.000000,7.268056,0.000000,0.000000,0.000000,0.000000,2.902584,2.902584,2.902584,2.902584
2006-02-05,0.312030,3.519932,0.345836,0.000000,0.000000,0.000000,0.457434,0.457434,0.457434,0.457434
2006-02-06,2.304138,2.674070,0.287871,0.000000,0.000000,0.612306,0.000000,0.000000,0.000000,0.000000
2006-02-07,0.000000,2.389842,0.297122,0.000000,0.000000,3.718357,0.000000,0.000000,0.000000,0.000000
2006-02-08,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2006-02-09,0.000000,0.000000,0.000000,0.000000,0.000000,4.250097,0.000000,0.000000,0.000000,0.000000
2006-02-10,0.000000,0.000000,0.000000,0.000000,0.627738,4.946403,0.000000,0.000000,0.000000,0.000000
2006-02-11,1.043955,0.000000,5.412351,1.340540,2.339935,0.000000,0.000000,0.000000,0.000000,0.000000
2006-02-12,0.000000,0.000000,0.000000,7.949007,0.000000,0.753298,2.871016,2.871016,2.871016,2.871016
2006-02-13,0.000000,0.000000,0.000000,5.226623,0.000000,2.164028,2.256895,2.256895,2.256895,2.256895
2006-02-14,0.000000,0.000000,0.000000,3.323930,0.000000,0.000000,0.844178,0.844178,0.844178,0.844178
2006-02-15,0.000000,0.000000,0.000000,0.000000,0.488243,0.000000,0.702164,0.702164,0.702164,0.702164
2006-02-16,3.230920,0.000000,0.000000,0.000000,0.000000,0.000000,5.125020,5.125020,5.125020,5.125020
2006-02-17,4.255264,0.000000,0.000000,0.000000,0.000000,0.000000,0.992880,0.992880,0.992880,0.992880
2006-02-18,6.196976,0.285512,0.000000,0.000000,0.000000,0.000000,0.549403,0.549403,0.549403,0.549403
2006-02-19,9.997021,0.000000,0.000000,0.000000,0.000000,0.000000,0.733931,0.733931,0.733931,0.733931
2006-02-20,0.280123,0.000000,0.000000,0.000000,0.000000,0.872914,0.797320,0.797320,0.797320,0.797320
2006-02-21,3.120210,0.000000,0.000000,0.000000,0.000000,1.026616,0.936492,0.936492,0.936492,0.936492
2006-02-22,0.000000,0.589507,3.492442,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2006-02-23,0.000000,0.282319,0.000000,0.000000,0.000000,0.000000,2.956878,2.956878,2.956878,2.956878
2006-02-24,0.000000,0.000000,5.196128,0.000000,0.495921,0.000000,2.979929,2.979929,2.979929,2.979929
2006-02-25,0.000000,0.000000,10.328469,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2006-02-26,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2006-02-27,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.057146,2.057146,2.057146,2.057146
2006-02-28,0.000000,0.626924,0.000000,0.000000,0.000000,0.000000,0.657992,0.657992,0.657992,0.657992
2006-03-01,0.628854,2.113823,0.000000,0.736066,0.000000,0.000000,1.394271,1.394271,1.394271,1.394271
2006-03-02,0.000000,2.219570,2.982401,2.637488,0.312529,0.000000,2.466557,2.466557,2.466557,2.466557
2006-03-03,0.000000,0.000000,3.083580,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2006-03-04,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2006-03-05,0.000000,1.388465,0.420570,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2006-03-06,0.000000,6.619293,2.062065,0.000000,0.419708,0.000000,0.000000,0.000000,0.000000,0.000000
2006-03-07,0.000000,0.000000,0.000000,0.000000,1.218057,0.000000,0.000000,0.000000,0.000000,0.000000
2006-03-08,0.000000,1.981518,0.000000,0.690345,2.455597,0.000000,0.000000,0.000000,0.000000,0.000000
2006-03-09,0.000000,1.222669,0.000000,9.590368,0.317616,0.000000,0.000000,0.000000,0.000000,0.000000
2006-03-10,0.000000,0.000000,0.000000,1.013198,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2006-03-11,0.000000,0.000000,0.000000,0.366925,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2006-03-12,0.529056,0.000000,0.000000,0.000000,1.318982,0.478105,0.000000,0.000000,0.000000,0.000000
2006-03-13,0.986652,0.000000,0.000000,0.000000,0.365923,0.000000,0.000000,0.000000,0.000000,0.000000
2006-03-14,0.483440,0.000000,0.000000,0.000000,3.274428,0.000000,0.000000,0.000000,0.000000,0.000000
2006-03-15,0.000000,0.000000,0.000000,2.227885,2.591932,0.000000,0.349322,0.349322,0.349322,0.349322
2006-03-16,0.000000,0.484566,3.044719,5.834452,0.000000,0.000000,0.375917,0.375917,0.375917,0.375917
2006-03-17,0.761131,0.000000,0.000000,0.753294,0.000000,0.000000,11.330771,11.330771,11.330771,11.330771
2006-03-18,0.000000,0.648201,4.325675,0.000000,0.000000,3.082136,3.216434,3.216434,3.216434,3.216434
2006-03-19,0.000000,0.000000,0.000000,0.000000,0.000000,15.634611,3.751746,3.751746,3.751746,3.751746
2006-03-20,0.000000,0.000000,1.099812,0.000000,1.772820,0.000000,1.617004,1.617004,1.617004,1.617004
2006-03-21,0.727162,0.000000,0.000000,0.000000,0.000000,0.458452,9.284137,9.284137,9.284137,9.284137
2006-03-22,0.000000,0.000000,0.000000,0.000000,0.000000,10.593837,1.122471,1.122471,1.122471,1.122471
2006-03-23,0.000000,0.000000,0.309571,0.000000,0.491708,1.274200,0.000000,0.000000,0.000000,0.000000
2006-03-24,0.000000,0.000000,0.000000,0.000000,0.000000,0.413798,0.000000,0.000000,0.000000,0.000000
2006-03-25,0.000000,0.000000,0.000000,0.000000,1.582340,3.338212,0.000000,0.000000,0.000000,0.000000
2006-03-26,0.000000,2.194362,0.000000,7.671232,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2006-03-27,0.000000,0.691831,0.000000,0.736132,0.000000,0.000000,1.683466,1.683466,1.683466,1.683466
2006-03-28,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2006-03-29,0.000000,0.303918,0.000000,0.000000,0.000000,0.000000,0.715649,0.715649,0.715649,0.715649
2006-03-30,0.000000,0.000000,0.000000,0.000000,0.000000,2.601775,0.000000,0.000000,0.000000,0.000000
2006-03-31,0.000000,3.947142,0.000000,0.000000,0.000000,3.223307,3.679918,3.679918,3.679918,3.679918
2006-04-01,0.000000,3.963581,0.000000,0.000000,0.000000,0.000000,1.615543,1.615543,1.615543,1.615543
2006-04-02,0.000000,0.000000,6.708795,0.000000,0.000000,0.000000,7.658336,7.658336,7.658336,7.658336
2006-04-03,0.000000,0.000000,0.000000,0.000000,0.000000,1.774158,0.000000,0.000000,0.000000,0.000000
2006-04-04,0.000000,7.433111,0.000000,0.000000,0.000000,10.925578,0.000000,0.000000,0.000000,0.000000
2006-04-05,0.000000,6.377347,0.000000,0.000000,0.000000,5.506242,0.000000,0.000000,0.000000,0.000000
2006-04-06,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2006-04-07,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2006-04-08,0.000000,6.777396,0.000000,0.000000,0.000000,0.569038,0.000000,0.000000,0.000000,0.000000
2006-04-09,0.000000,2.733744,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2006-04-10,0.000000,1.186556,0.000000,0.000000,0.000000,5.038815,0.000000,0.000000,0.000000,0.000000
2006-04-11,0.781531,0.000000,0.000000,0.000000,0.000000,1.066101,0.000000,0.000000,0.000000,0.000000
2006-04-12,5.670288,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2006-04-13,0.000000,0.000000,1.556589,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2006-04-14,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2006-04-15,0.286118,0.000000,0.000000,0.000000,4.300552,0.000000,0.000000,0.000000,0.000000,0.000000
2006-04-16,0.000000,0.000000,0.979996,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2006-04-17,0.000000,5.366636,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2006-04-18,0.000000,0.379586,0.000000,0.717885,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2006-04-19,0.000000,0.704273,0.000000,1.462103,0.552455,0.000000,0.767990,0.767990,0.767990,0.767990
2006-04-20,1.162451,7.694264,0.000000,0.317063,0.000000,12.254253,0.694906,0.694906,0.694906,0.694906
2006-04-21,0.600908,1.184286,0.679451,1.429176,0.000000,6.114071,0.000000,0.000000,0.000000,0.000000
2006-04-22,0.000000,0.990477,1.776178,3.640172,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2006-04-23,0.000000,0.000000,1.568584,2.090246,0.000000,0.667795,0.000000,0.000000,0.000000,0.000000
2006-04-24,0.290932,0.000000,0.000000,0.000000,2.139323,3.427786,0.000000,0.000000,0.000000,0.000000
2006-04-25,0.980219,0.000000,0.424839,0.000000,0.000000,0.909756,0.000000,0.000000,0.000000,0.000000
2006-04-26,0.336011,0.000000,2.998626,0.000000,0.000000,0.418887,0.000000,0.000000,0.000000,0.000000
2006-04-27,0.456333,1.308641,0.510190,2.102988,0.000000,9.497550,0.000000,0.000000,0.000000,0.000000
2006-04-28,0.000000,0.000000,0.000000,2.375555,0.000000,4.094766,0.000000,0.000000,0.000000,0.000000
2006-04-29,1.925362,0.000000,0.000000,3.545740,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2006-04-30,0.000000,0.000000,0.000000,2.587388,4.706966,0.000000,0.000000,0.000000,0.000000,0.000000
2006-05-01,0.000000,0.000000,0.000000,0.000000,3.586578,0.770728,0.000000,0.000000,0.000000,0.000000
2006-05-02,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2006-05-03,0.000000,0.000000,1.522075,0.000000,0.000000,1.089153,0.000000,0.000000,0.000000,0.000000
2006-05-04,2.435080,3.094154,5.416976,0.000000,0.000000,3.675779,0.000000,0.000000,0.000000,0.000000
2006-05-05,4.114186,10.700077,0.563124,0.000000,0.574434,0.000000,0.000000,0.000000,0.000000,0.000000
2006-05-06,0.701553,5.873405,0.000000,0.000000,2.666419,0.000000,1.029719,1.029719,1.029719,1.029719
2006-05-07,0.397743,7.906310,1.808505,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2006-05-08,0.000000,1.749000,1.246843,0.000000,1.094743,0.000000,0.000000,0.000000,0.000000,0.000000
2006-05-09,0.000000,0.290665,0.895465,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2006-05-10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.399413,0.399413,0.399413,0.399413
2006-05-11,0.000000,5.183380,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2006-05-12,0.000000,0.000000,5.309718,0.000000,0.000000,0.000000,0.428138,0.428138,0.428138,0.428138
2006-05-13,0.000000,3.890910,0.287908,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2006-05-14,0.363074,2.669518,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2006-05-15,4.032696,4.111079,5.853500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2006-05-16,0.000000,0.341049,2.614831,0.000000,0.000000,26.853378,0.000000,0.000000,0.000000,0.000000
2006-05-17,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.435646,0.435646,0.435646,0.435646
2006-05-18,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2006-05-19,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2006-05-20,0.000000,2.779077,0.000000,0.000000,1.570711,0.000000,0.000000,0.000000,0.000000,0.000000
2006-05-21,0.000000,7.091257,0.000000,5.570219,0.442100,0.000000,0.539949,0.539949,0.539949,0.539949
2006-05-22,0.000000,6.192795,0.000000,3.264552,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2006-05-23,0.000000,4.859661,0.000000,0.000000,0.000000,0.000000,0.366735,0.366735,0.366735,0.366735
2006-05-24,0.000000,0.609544,0.000000,0.000000,1.632913,0.000000,0.000000,0.000000,0.000000,0.000000
2006-05-25,0.000000,0.000000,0.000000,0.000000,5.638470,0.000000,0.000000,0.000000,0.000000,0.000000
2006-05-26,2.362031,0.000000,0.000000,0.000000,10.292526,0.000000,0.000000,0.000000,0.000000,0.000000
2006-05-27,0.000000,1.170113,0.000000,0.377086,2.388994,0.000000,0.000000,0.000000,0.000000,0.000000
2006-05-28,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2006-05-29,0.000000,0.000000,6.890640,0.000000,0.000000,0.355032,0.000000,0.000000,0.000000,0.000000
2006-05-30,0.000000,0.000000,1.089722,0.000000,0.000000,2.495927,0.000000,0.000000,0.000000,0.000000
2006-05-31,0.000000,0.433024,0.000000,0.869439,0.000000,0.000000,1.565553,1.565553,1.565553,1.565553
2006-06-01,0.000000,5.836583,0.000000,0.000000,0.000000,0.000000,0.402746,0.402746,0.402746,0.402746
2006-06-02,0.000000,5.090642,0.000000,0.000000,0.000000,0.000000,0.315619,0.315619,0.315619,0.315619
2006-06-03,0.000000,3.203094,0.000000,0.000000,0.000000,0.289676,0.000000,0.000000,0.000000,0.000000
2006-06-04,0.000000,17.548233,0.000000,0.000000,0.000000,2.195600,0.000000,0.000000,0.000000,0.000000
2006-06-05,0.000000,7.734521,0.000000,0.000000,0.000000,7.151265,0.000000,0.000000,0.000000,0.000000
2006-06-06,0.587876,1.787668,0.000000,0.000000,2.751721,0.000000,0.000000,0.000000,0.000000,0.000000
2006-06-07,0.000000,5.651744,0.000000,0.000000,0.000000,0.000000,2.222354,2.222354,2.222354,2.222354
2006-06-08,0.457012,10.201620,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2006-06-09,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.560665,2.560665,2.560665,2.560665
2006-06-10,0.000000,3.055376,0.499543,0.000000,0.000000,0.000000,1.537290,1.537290,1.537290,1.537290
2006-06-11,0.000000,3.890572,1.338898,0.000000,0.000000,0.000000,2.626340,2.626340,2.626340,2.626340
2006-06-12,0.000000,0.295793,0.892558,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2006-06-13,0.000000,5.616475,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2006-06-14,0.000000,6.606197,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2006-06-15,0.000000,5.992979,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2006-06-16,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2006-06-17,0.000000,0.000000,0.000000,0.352404,0.000000,0.000000,0.408472,0.408472,0.408472,0.408472
2006-06-18,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.591035,0.591035,0.591035,0.591035
2006-06-19,1.340399,0.000000,5.677310,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2006-06-20,0.000000,4.625747,0.000000,0.000000,1.129893,0.000000,0.000000,0.000000,0.000000,0.000000
2006-06-21,0.000000,8.388201,0.000000,0.000000,0.734154,0.000000,0.000000,0.000000,0.000000,0.000000
2006-06-22,0.000000,4.886896,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2006-06-23,0.000000,3.433179,0.566788,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2006-06-24,0.000000,0.582096,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2006-06-25,0.000000,6.483696,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2006-06-26,0.000000,4.366535,1.842969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2006-06-27,0.000000,0.000000,0.805661,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2006-06-28,0.000000,0.000000,0.835475,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2006-06-29,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2006-06-30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.547360,0.547360,0.547360,0.547360
2006-07-01,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2006-07-02,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2006-07-03,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2006-07-04,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2006-07-05,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2006-07-06,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2006-07-07,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2006-07-08,0.000000,0.000000,0.615408,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2006-07-09,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2006-07-10,0.000000,2.047625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2006-07-11,0.000000,0.725936,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2006-07-12,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2006-07-13,0.000000,0.401323,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2006-07-14,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2006-07-15,0.463106,0.000000,0.000000,0.000000,0.000000,0.000000,0.280553,0.280553,0.280553,0.280553
2006-07-16,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.517438,0.517438,0.517438,0.517438
2006-07-17,0.549773,0.396198,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2006-07-18,0.000000,0.669479,0.000000,0.000000,2.169490,0.000000,0.000000,0.000000,0.000000,0.000000
2006-07-19,0.000000,4.161179,1.504388,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2006-07-20,0.000000,1.964015,0.000000,0.000000,3.383188,0.000000,0.000000,0.000000,0.000000,0.000000
2006-07-21,0.000000,4.167519,0.000000,0.395977,0.740014,0.000000,0.000000,0.000000,0.000000,0.000000
2006-07-22,0.000000,3.953815,0.000000,0.000000,0.000000,0.000000,1.798838,1.798838,1.798838,1.798838
2006-07-23,0.000000,1.079149,0.000000,0.000000,0.000000,0.000000,1.776503,1.776503,1.776503,1.776503
2006-07-24,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2006-07-25,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.659468,0.659468,0.659468,0.659468
2006-07-26,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2006-07-27,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2006-07-28,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2006-07-29,0.000000,1.157148,0.000000,0.000000,0.000000,0.000000,0.929733,0.929733,0.929733,0.929733
2006-07-30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.603213,0.603213,0.603213,0.603213
2006-07-31,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2006-08-01,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2006-08-02,0.000000,0.000000,0.000000,0.000000,1.425453,0.000000,0.000000,0.000000,0.000000,0.000000
2006-08-03,0.000000,0.000000,0.000000,0.000000,1.044920,0.000000,0.000000,0.000000,0.000000,0.000000
2006-08-04,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2006-08-05,0.000000,0.000000,0.000000,0.000000,1.404600,0.000000,0.000000,0.000000,0.000000,0.000000
2006-08-06,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2006-08-07,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2006-08-08,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
