#Variables:
#rsds_CCSM4_rcp85(Wm-2):Surface Downwelling Shortwave Radiation
#rsds_GFDL-ESM2M_rcp85(Wm-2):Surface Downwelling Shortwave Radiation
#rsds_GFDL-ESM2G_rcp85(Wm-2):Surface Downwelling Shortwave Radiation
#rsds_HadGEM2-CC365_rcp85(Wm-2):Surface Downwelling Shortwave Radiation
#rsds_MIROC5_rcp85(Wm-2):Surface Downwelling Shortwave Radiation
#rsds_NorESM1-M_rcp85(Wm-2):Surface Downwelling Shortwave Radiation
#rsds_bcc-csm1-1_rcp85(Wm-2):Surface Downwelling Shortwave Radiation
#rsds_bcc-csm1-1_rcp85(Wm-2):Surface Downwelling Shortwave Radiation
#rsds_bcc-csm1-1_rcp85(Wm-2):Surface Downwelling Shortwave Radiation
#rsds_bcc-csm1-1_rcp85(Wm-2):Surface Downwelling Shortwave Radiation
"#Data Extracted for Average over Grid Cell w/ center: 40.3545 Latitude, -117.1889 Longitude (closest value to Latitude:40.3388, Longitude:-117.2018) "
#Original Data File(s):
#agg_macav2metdata_rsds_CCSM4_r6i1p1_rcp85_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_rsds_GFDL-ESM2M_r1i1p1_rcp85_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_rsds_GFDL-ESM2G_r1i1p1_rcp85_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_rsds_HadGEM2-CC365_r1i1p1_rcp85_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_rsds_MIROC5_r1i1p1_rcp85_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_rsds_NorESM1-M_r1i1p1_rcp85_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_rsds_bcc-csm1-1_r1i1p1_rcp85_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_rsds_bcc-csm1-1_r1i1p1_rcp85_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_rsds_bcc-csm1-1_r1i1p1_rcp85_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_rsds_bcc-csm1-1_r1i1p1_rcp85_2006_2099_CONUS_daily.nc#fillmismatch 
#===============================================
"yyyy-mm-dd,rsds_CCSM4_rcp85(Wm-2),rsds_GFDL-ESM2M_rcp85(Wm-2),rsds_GFDL-ESM2G_rcp85(Wm-2),rsds_HadGEM2-CC365_rcp85(Wm-2),rsds_MIROC5_rcp85(Wm-2),rsds_NorESM1-M_rcp85(Wm-2),rsds_bcc-csm1-1_rcp85(Wm-2),rsds_bcc-csm1-1_rcp85(Wm-2),rsds_bcc-csm1-1_rcp85(Wm-2),rsds_bcc-csm1-1_rcp85(Wm-2)"
""
yyyy-mm-dd,rsds_CCSM4_rcp85(Wm-2),rsds_GFDL-ESM2M_rcp85(Wm-2),rsds_GFDL-ESM2G_rcp85(Wm-2),rsds_HadGEM2-CC365_rcp85(Wm-2),rsds_MIROC5_rcp85(Wm-2),rsds_NorESM1-M_rcp85(Wm-2),rsds_bcc-csm1-1_rcp85(Wm-2),rsds_bcc-csm1-1_rcp85(Wm-2),rsds_bcc-csm1-1_rcp85(Wm-2),rsds_bcc-csm1-1_rcp85(Wm-2)
2019-12-17,95.741478,92.084343,94.680008,79.342094,98.136520,59.811275,91.186577,91.186577,91.186577,91.186577
2019-12-18,52.846329,92.968437,95.269409,60.514133,95.201302,82.607018,53.565132,53.565132,53.565132,53.565132
2019-12-19,89.514488,90.700241,91.621323,92.170044,85.434242,81.829727,57.012081,57.012081,57.012081,57.012081
2019-12-20,79.098907,54.146484,69.880295,90.137436,57.341049,88.340935,81.989296,81.989296,81.989296,81.989296
2019-12-21,94.799759,91.828987,57.653023,79.388733,55.524876,86.750145,93.474632,93.474632,93.474632,93.474632
2019-12-22,76.998848,86.391098,51.799717,64.277878,76.432220,86.790794,95.581673,95.581673,95.581673,95.581673
2019-12-23,40.134861,98.896980,91.006706,53.336304,86.855225,89.865318,84.259369,84.259369,84.259369,84.259369
2019-12-24,90.786133,87.627594,47.948566,79.442284,72.558907,89.059822,79.640625,79.640625,79.640625,79.640625
2019-12-25,90.240326,99.288033,49.903049,64.353241,93.586723,82.906204,71.292259,71.292259,71.292259,71.292259
2019-12-26,96.421532,99.798882,44.132652,93.907249,97.417908,86.115395,72.355141,72.355141,72.355141,72.355141
2019-12-27,95.479141,93.842125,78.679756,91.204140,74.185730,92.861542,43.426353,43.426353,43.426353,43.426353
2019-12-28,95.166817,71.210632,92.276001,78.051971,90.655197,91.427589,80.485748,80.485748,80.485748,80.485748
2019-12-29,92.844147,73.918427,98.713516,95.853745,89.213249,82.616333,84.021950,84.021950,84.021950,84.021950
2019-12-30,65.328583,51.244026,95.718079,71.110275,67.252464,92.860428,83.952835,83.952835,83.952835,83.952835
2019-12-31,68.459274,45.825630,94.448982,99.276085,53.188683,95.347900,86.414337,86.414337,86.414337,86.414337
2020-01-01,74.715874,83.144920,94.291756,91.367645,78.710266,67.370621,77.705475,77.705475,77.705475,77.705475
2020-01-02,91.839165,74.512886,91.232643,78.373993,84.592049,95.439613,57.888359,57.888359,57.888359,57.888359
2020-01-03,92.355377,65.546631,66.834969,91.110092,50.009052,82.804222,77.615822,77.615822,77.615822,77.615822
2020-01-04,88.599281,66.962219,42.927361,90.399910,74.049858,82.297501,93.213470,93.213470,93.213470,93.213470
2020-01-05,91.495461,56.166100,85.776062,71.418060,77.960312,83.292091,92.322456,92.322456,92.322456,92.322456
2020-01-06,91.062927,89.050568,80.274498,79.659431,94.784851,86.689125,84.735550,84.735550,84.735550,84.735550
2020-01-07,90.325516,91.768791,73.008362,92.056633,86.516220,84.562164,86.294868,86.294868,86.294868,86.294868
2020-01-08,90.504120,89.458603,94.370293,95.022072,90.112328,66.178421,67.020988,67.020988,67.020988,67.020988
2020-01-09,91.503456,96.846153,90.116287,92.997742,94.810410,80.565872,57.040573,57.040573,57.040573,57.040573
2020-01-10,77.224777,69.324524,70.479248,92.572678,94.833794,83.394981,61.160118,61.160118,61.160118,61.160118
2020-01-11,52.297207,54.090000,81.700348,82.383682,94.599808,73.570503,77.985138,77.985138,77.985138,77.985138
2020-01-12,46.066502,53.754654,76.309250,66.913345,91.856941,72.323547,82.206635,82.206635,82.206635,82.206635
2020-01-13,93.154671,94.915535,67.650803,81.272469,94.790611,84.989159,81.523201,81.523201,81.523201,81.523201
2020-01-14,92.437790,93.163826,87.362183,81.994225,85.583748,84.643311,94.594147,94.594147,94.594147,94.594147
2020-01-15,85.645370,87.360550,88.819534,56.745937,55.367390,86.795792,63.311172,63.311172,63.311172,63.311172
2020-01-16,82.013145,74.485352,47.340370,57.002842,80.476456,99.310234,66.937569,66.937569,66.937569,66.937569
2020-01-17,102.406235,103.376778,70.405548,81.649292,63.208637,103.324646,80.463295,80.463295,80.463295,80.463295
2020-01-18,109.195671,95.502693,47.714169,92.095383,64.638817,108.055542,92.447472,92.447472,92.447472,92.447472
2020-01-19,99.936783,82.619423,76.345116,95.545639,74.085388,109.626709,87.676231,87.676231,87.676231,87.676231
2020-01-20,61.404751,88.623741,76.199623,96.560143,107.654457,108.096458,106.095818,106.095818,106.095818,106.095818
2020-01-21,74.093567,110.627563,76.683525,97.972801,102.133537,108.578720,81.215843,81.215843,81.215843,81.215843
2020-01-22,72.328850,112.599075,60.648281,102.228363,95.396065,120.425095,77.856911,77.856911,77.856911,77.856911
2020-01-23,74.442802,114.447746,85.881203,105.282692,71.867569,119.262863,83.597939,83.597939,83.597939,83.597939
2020-01-24,80.939728,110.022957,102.837090,106.125366,70.477959,119.953468,86.339394,86.339394,86.339394,86.339394
2020-01-25,101.619759,101.619858,94.710693,110.055603,89.823067,120.815407,84.589867,84.589867,84.589867,84.589867
2020-01-26,113.591263,87.131577,61.212719,110.751663,83.763016,121.542084,82.568130,82.568130,82.568130,82.568130
2020-01-27,81.335571,117.813988,71.466911,113.749596,75.591225,103.724739,68.479454,68.479454,68.479454,68.479454
2020-01-28,112.132355,91.664474,67.815620,115.132324,66.639755,72.807732,81.980278,81.980278,81.980278,81.980278
2020-01-29,116.188736,77.819016,43.323025,114.019035,91.732574,82.849960,65.856125,65.856125,65.856125,65.856125
2020-01-30,79.856445,80.653671,39.297184,72.840874,78.965172,101.338730,75.254784,75.254784,75.254784,75.254784
2020-01-31,112.755089,91.631401,62.699932,37.760048,79.209328,98.302185,95.557396,95.557396,95.557396,95.557396
2020-02-01,84.790520,118.004486,93.986015,41.830364,116.957993,80.008514,69.878067,69.878067,69.878067,69.878067
2020-02-02,110.867500,103.512138,92.038490,83.888519,124.893150,72.958138,103.755753,103.755753,103.755753,103.755753
2020-02-03,83.378265,79.104721,63.290176,102.612366,128.538620,68.035439,89.054253,89.054253,89.054253,89.054253
2020-02-04,84.105133,112.073845,118.318207,97.082123,134.647186,95.848030,91.176933,91.176933,91.176933,91.176933
2020-02-05,62.636791,121.559822,127.267967,101.296860,133.218155,100.962303,102.676125,102.676125,102.676125,102.676125
2020-02-06,114.119507,138.513336,133.790817,119.919502,130.722748,112.757294,54.295311,54.295311,54.295311,54.295311
2020-02-07,79.557373,107.702667,124.673111,126.743980,130.428772,130.526978,46.944767,46.944767,46.944767,46.944767
2020-02-08,86.396706,77.868797,123.621078,128.149185,136.190567,142.007233,65.798729,65.798729,65.798729,65.798729
2020-02-09,95.636009,71.791344,133.865646,124.829124,135.038116,117.510551,51.469643,51.469643,51.469643,51.469643
2020-02-10,72.080948,58.829525,117.517296,120.829369,126.846573,80.342224,63.743904,63.743904,63.743904,63.743904
2020-02-11,93.037231,56.776009,89.796585,94.681221,125.971703,103.588654,65.336784,65.336784,65.336784,65.336784
2020-02-12,100.383011,93.178978,130.815018,95.755844,123.010239,94.120728,88.266060,88.266060,88.266060,88.266060
2020-02-13,134.292587,122.660896,110.823486,119.793022,115.055107,64.657768,122.582825,122.582825,122.582825,122.582825
2020-02-14,132.619431,143.695618,111.069435,126.939484,110.286674,50.495575,88.847183,88.847183,88.847183,88.847183
2020-02-15,111.256798,94.514023,82.748497,153.450211,140.734146,82.703949,130.938766,130.938766,130.938766,130.938766
2020-02-16,104.312225,118.403755,132.308044,147.082214,149.462189,86.029015,162.042664,162.042664,162.042664,162.042664
2020-02-17,116.799095,71.447807,141.281738,157.928574,132.927780,133.099167,115.221039,115.221039,115.221039,115.221039
2020-02-18,107.866013,124.165260,164.864014,163.322311,94.122414,123.703896,136.150391,136.150391,136.150391,136.150391
2020-02-19,128.101334,132.047455,148.581680,166.030304,111.927567,124.501884,109.182495,109.182495,109.182495,109.182495
2020-02-20,109.579193,130.933807,143.823013,166.057846,88.133507,127.691399,97.049019,97.049019,97.049019,97.049019
2020-02-21,108.605156,171.733261,179.496231,160.311874,109.439316,126.616890,131.534576,131.534576,131.534576,131.534576
2020-02-22,53.296726,173.319061,173.882721,168.196045,89.609520,113.154549,140.873596,140.873596,140.873596,140.873596
2020-02-23,101.081833,179.992462,156.485336,171.131256,110.369843,143.137314,136.163788,136.163788,136.163788,136.163788
2020-02-24,110.009415,145.534378,157.503738,155.337723,121.847954,171.504883,140.133133,140.133133,140.133133,140.133133
2020-02-25,119.720810,178.055939,124.365067,122.069122,144.349823,165.161362,118.398376,118.398376,118.398376,118.398376
2020-02-26,119.356415,186.866135,83.960892,173.583069,170.601074,133.537491,91.069237,91.069237,91.069237,91.069237
2020-02-27,128.890579,190.323395,114.827225,185.937241,168.669571,128.424210,125.590065,125.590065,125.590065,125.590065
2020-02-28,94.562218,188.705475,117.443771,174.411102,172.507614,161.597885,163.495422,163.495422,163.495422,163.495422
2020-02-29,89.319473,187.523712,110.138916,182.264023,171.527344,166.152618,170.706238,170.706238,170.706238,170.706238
2020-03-01,84.076721,186.341949,102.834068,190.116943,170.547073,170.707336,177.917068,177.917068,177.917068,177.917068
2020-03-02,136.031693,183.292618,134.560684,194.244812,100.157196,155.095520,203.712265,203.712265,203.712265,203.712265
2020-03-03,112.546066,154.114365,150.892792,194.970230,74.674805,143.706497,208.112503,208.112503,208.112503,208.112503
2020-03-04,121.558968,136.996002,162.751663,192.224731,96.905067,180.360489,208.133820,208.133820,208.133820,208.133820
2020-03-05,49.783806,187.358337,124.815567,159.709808,120.276962,203.311386,210.340225,210.340225,210.340225,210.340225
2020-03-06,106.455566,202.688126,126.576721,140.318970,161.712723,171.443329,210.880585,210.880585,210.880585,210.880585
2020-03-07,177.743744,209.749786,134.174820,85.673103,183.659531,210.716293,205.271667,205.271667,205.271667,205.271667
2020-03-08,208.943008,211.095642,184.630341,138.217484,193.805161,212.515366,195.754425,195.754425,195.754425,195.754425
2020-03-09,145.011749,209.526825,123.057709,185.461945,145.303268,203.606842,159.064392,159.064392,159.064392,159.064392
2020-03-10,152.283783,204.232803,169.951675,153.241898,201.418198,174.217468,189.698410,189.698410,189.698410,189.698410
2020-03-11,159.870377,202.500168,87.732712,132.887619,145.239273,197.264954,176.229584,176.229584,176.229584,176.229584
2020-03-12,202.730545,208.187500,169.449768,169.355530,116.430115,168.283173,82.026787,82.026787,82.026787,82.026787
2020-03-13,182.166168,206.208908,154.760437,146.599365,164.993484,137.855621,97.138420,97.138420,97.138420,97.138420
2020-03-14,148.597000,174.985428,148.933319,164.997299,205.538376,162.632751,159.316116,159.316116,159.316116,159.316116
2020-03-15,201.288727,184.353928,155.396378,141.156082,214.289337,126.048882,141.919662,141.919662,141.919662,141.919662
2020-03-16,194.399719,200.115021,154.233429,189.221115,177.335464,126.893547,122.289543,122.289543,122.289543,122.289543
2020-03-17,211.772308,192.636612,110.017700,215.140640,153.850189,169.085709,169.885864,169.885864,169.885864,169.885864
2020-03-18,197.850342,148.468018,152.752274,232.511841,200.807739,171.929520,182.865707,182.865707,182.865707,182.865707
2020-03-19,230.684601,204.696030,198.680069,208.308624,200.132767,180.271896,184.466599,184.466599,184.466599,184.466599
2020-03-20,201.744644,245.888443,104.448715,214.038086,201.975006,239.554520,218.564743,218.564743,218.564743,218.564743
2020-03-21,250.869003,248.296677,158.947739,226.736603,210.288879,250.376022,165.860046,165.860046,165.860046,165.860046
2020-03-22,261.174469,247.413971,215.590256,235.691925,200.665924,156.742233,179.903534,179.903534,179.903534,179.903534
2020-03-23,261.281433,234.193253,201.436798,218.907440,174.996323,120.832024,179.865067,179.865067,179.865067,179.865067
2020-03-24,247.912827,212.455109,233.865814,180.613144,118.524094,101.829124,210.694092,210.694092,210.694092,210.694092
2020-03-25,264.501740,127.179184,223.199631,140.305878,236.554947,186.907333,171.120972,171.120972,171.120972,171.120972
2020-03-26,245.461304,181.241104,223.146194,153.744217,256.105652,136.577271,153.161545,153.161545,153.161545,153.161545
2020-03-27,265.368378,219.619125,228.819107,182.727493,251.078506,149.062347,123.665413,123.665413,123.665413,123.665413
2020-03-28,263.811249,252.780533,251.130539,247.202133,257.037842,122.607483,119.790810,119.790810,119.790810,119.790810
2020-03-29,206.478394,216.402161,127.355690,208.047760,241.963562,175.752838,159.133224,159.133224,159.133224,159.133224
2020-03-30,187.692596,115.284721,106.621025,223.506180,211.188843,200.999115,167.475723,167.475723,167.475723,167.475723
2020-03-31,228.746002,204.818939,157.763107,181.028305,148.128708,208.999176,158.840088,158.840088,158.840088,158.840088
2020-04-01,261.718170,273.881104,226.851746,164.658218,224.566467,219.403717,131.265808,131.265808,131.265808,131.265808
2020-04-02,276.895172,249.578003,267.306732,206.236694,134.089203,172.876389,226.484085,226.484085,226.484085,226.484085
2020-04-03,261.055084,215.559296,206.637192,179.098938,253.428680,231.376953,258.683807,258.683807,258.683807,258.683807
2020-04-04,265.453430,234.886749,228.607147,179.615768,185.549911,235.594147,268.671295,268.671295,268.671295,268.671295
2020-04-05,251.443817,257.672516,142.284042,219.744934,204.861710,222.292221,271.682007,271.682007,271.682007,271.682007
2020-04-06,273.791199,164.466324,198.804443,269.444763,257.713684,279.205444,269.856506,269.856506,269.856506,269.856506
2020-04-07,272.209808,219.046570,218.742691,278.996307,273.946259,276.697205,270.823730,270.823730,270.823730,270.823730
2020-04-08,243.198013,253.992538,272.468933,275.655243,273.930725,202.313416,194.197113,194.197113,194.197113,194.197113
2020-04-09,229.610474,258.430817,267.049561,278.278961,276.713470,210.523376,254.855225,254.855225,254.855225,254.855225
2020-04-10,223.120102,247.390640,182.099426,168.256500,282.099701,164.296036,203.690323,203.690323,203.690323,203.690323
2020-04-11,234.699234,285.563904,232.893387,176.517136,276.993866,223.274094,155.500839,155.500839,155.500839,155.500839
2020-04-12,229.942245,217.650421,219.966232,147.668259,278.187683,157.444641,267.146606,267.146606,267.146606,267.146606
2020-04-13,164.176575,192.510208,235.374207,160.590881,266.258301,150.014542,283.740265,283.740265,283.740265,283.740265
2020-04-14,218.788528,154.215790,158.544434,199.570709,278.665405,187.370392,235.899979,235.899979,235.899979,235.899979
2020-04-15,118.458031,172.358322,168.937805,229.736801,190.685226,235.710617,284.933136,284.933136,284.933136,284.933136
2020-04-16,210.182632,255.385223,246.192551,278.515564,273.827484,239.024612,287.613403,287.613403,287.613403,287.613403
2020-04-17,271.729828,230.066330,206.974304,300.647919,281.000427,266.661743,183.213608,183.213608,183.213608,183.213608
2020-04-18,215.694183,276.507874,208.616562,301.915466,295.207275,295.105865,239.555649,239.555649,239.555649,239.555649
2020-04-19,130.208282,300.335602,237.165146,291.756134,280.945740,263.362610,203.781052,203.781052,203.781052,203.781052
2020-04-20,209.192795,279.474640,266.761108,285.248413,229.334213,184.207855,192.267395,192.267395,192.267395,192.267395
2020-04-21,265.851959,276.039886,287.489777,289.981354,293.939026,182.028534,246.864395,246.864395,246.864395,246.864395
2020-04-22,307.733887,163.534668,118.249443,307.425537,311.101898,231.841965,241.041733,241.041733,241.041733,241.041733
2020-04-23,311.248260,238.150558,240.205826,307.066956,302.590912,201.375336,307.422485,307.422485,307.422485,307.422485
2020-04-24,275.826080,313.815216,221.576645,263.903412,264.979248,272.301025,301.209045,301.209045,301.209045,301.209045
2020-04-25,266.374420,302.885315,208.236649,216.959747,261.500153,305.167725,299.437408,299.437408,299.437408,299.437408
2020-04-26,273.771484,263.242493,298.259857,265.629272,226.731537,303.064911,311.141052,311.141052,311.141052,311.141052
2020-04-27,307.251923,183.967667,282.468048,244.785233,200.286942,249.291672,292.613953,292.613953,292.613953,292.613953
2020-04-28,282.372681,190.564926,309.989197,196.579941,290.201752,263.979340,275.638306,275.638306,275.638306,275.638306
2020-04-29,254.753830,284.977814,312.395203,264.649353,209.503342,311.312134,289.021179,289.021179,289.021179,289.021179
2020-04-30,176.668701,308.122253,289.888763,289.140289,296.236298,291.299286,268.114349,268.114349,268.114349,268.114349
2020-05-01,207.816299,290.189972,273.498474,299.643677,304.530853,295.328308,292.595734,292.595734,292.595734,292.595734
2020-05-02,293.788330,183.499237,252.211502,297.299316,289.695190,319.280151,315.476166,315.476166,315.476166,315.476166
2020-05-03,112.648750,272.530823,230.973907,306.161407,244.961151,324.025269,248.461533,248.461533,248.461533,248.461533
2020-05-04,161.938858,315.475281,224.949997,319.583496,171.364929,328.884674,158.924271,158.924271,158.924271,158.924271
2020-05-05,247.571732,166.619965,127.928482,285.789948,306.402222,328.379486,294.447235,294.447235,294.447235,294.447235
2020-05-06,283.836395,134.535751,187.761902,168.961548,224.423737,267.552490,296.249023,296.249023,296.249023,296.249023
2020-05-07,322.100159,185.807693,235.366562,150.623947,208.955002,329.899628,284.549622,284.549622,284.549622,284.549622
2020-05-08,279.471252,241.914215,214.303375,194.475998,291.108704,323.727783,168.564056,168.564056,168.564056,168.564056
2020-05-09,244.139099,294.802521,181.474350,251.734940,277.984558,317.017761,243.388412,243.388412,243.388412,243.388412
2020-05-10,295.935028,315.093597,230.929428,295.461761,259.902008,213.380173,309.385956,309.385956,309.385956,309.385956
2020-05-11,258.934509,324.589813,217.673096,310.697174,302.652344,309.862915,275.396179,275.396179,275.396179,275.396179
2020-05-12,113.638786,328.144470,308.041229,254.239090,323.757050,324.665161,325.772156,325.772156,325.772156,325.772156
2020-05-13,108.895515,330.861359,252.915512,271.190765,325.847809,328.985321,306.705170,306.705170,306.705170,306.705170
2020-05-14,243.242661,332.960480,270.234558,315.221436,326.394440,331.139252,308.832397,308.832397,308.832397,308.832397
2020-05-15,297.893829,281.070312,238.778854,314.638916,315.768585,331.946747,319.279907,319.279907,319.279907,319.279907
2020-05-16,319.160919,126.345154,312.809875,254.315857,325.048676,333.834351,327.437592,327.437592,327.437592,327.437592
2020-05-17,242.963394,284.921051,322.857819,220.042984,291.058228,332.842346,331.321747,331.321747,331.321747,331.321747
2020-05-18,158.136642,320.969818,319.732086,248.605408,294.834686,317.405243,330.660828,330.660828,330.660828,330.660828
2020-05-19,300.252808,336.137024,244.599380,285.961121,321.549591,252.639664,334.670410,334.670410,334.670410,334.670410
2020-05-20,288.966583,253.276260,296.309540,245.762039,285.578430,296.333893,289.048462,289.048462,289.048462,289.048462
2020-05-21,320.269104,226.749619,297.239258,282.492035,308.271332,320.986908,184.772232,184.772232,184.772232,184.772232
2020-05-22,230.880310,310.967560,235.754288,333.353882,332.597351,333.321472,240.246964,240.246964,240.246964,240.246964
2020-05-23,208.798859,282.284241,186.504471,332.572021,319.912537,241.753494,330.478394,330.478394,330.478394,330.478394
2020-05-24,319.028625,287.657471,204.446259,332.883087,332.131226,313.991516,326.308472,326.308472,326.308472,326.308472
2020-05-25,334.877228,318.920471,242.444748,317.084900,334.910797,196.007767,294.777252,294.777252,294.777252,294.777252
2020-05-26,332.959503,320.262085,314.531281,330.681335,335.582367,237.825302,326.849396,326.849396,326.849396,326.849396
2020-05-27,322.981934,301.178436,322.671661,337.239594,332.525116,172.492676,336.052704,336.052704,336.052704,336.052704
2020-05-28,335.315918,319.441132,330.443634,328.861908,336.021057,186.210724,338.166870,338.166870,338.166870,338.166870
2020-05-29,334.533722,261.712769,328.333557,265.849518,337.747345,176.342438,338.617920,338.617920,338.617920,338.617920
2020-05-30,332.906677,278.097900,320.544373,329.806793,338.182190,279.015533,336.896271,336.896271,336.896271,336.896271
2020-05-31,341.248260,334.827972,308.387848,333.219269,334.886200,298.749847,336.410980,336.410980,336.410980,336.410980
2020-06-01,341.150970,319.041534,280.824066,232.207550,317.012207,328.359772,338.560394,338.560394,338.560394,338.560394
2020-06-02,338.293640,333.753937,336.749847,271.831696,331.611877,331.540833,325.907806,325.907806,325.907806,325.907806
2020-06-03,338.344025,261.343475,336.638245,224.384369,239.737350,335.961945,337.113159,337.113159,337.113159,337.113159
2020-06-04,334.269867,271.312378,339.026642,222.898575,134.730011,338.396606,340.647919,340.647919,340.647919,340.647919
2020-06-05,281.429504,229.351837,337.669922,235.719635,333.375427,335.929382,340.793488,340.793488,340.793488,340.793488
2020-06-06,339.845886,334.225159,299.054321,307.032990,336.165375,332.724335,337.292206,337.292206,337.292206,337.292206
2020-06-07,334.121063,316.105255,332.721130,333.685822,329.813568,311.947662,334.836426,334.836426,334.836426,334.836426
2020-06-08,293.367126,313.682129,320.832001,334.822327,327.291809,334.193176,335.830963,335.830963,335.830963,335.830963
2020-06-09,336.135651,334.654541,283.443909,323.801758,326.333466,273.020081,335.812439,335.812439,335.812439,335.812439
2020-06-10,294.396088,289.749878,299.065308,334.435577,220.467438,254.161850,336.367340,336.367340,336.367340,336.367340
2020-06-11,333.985321,332.976532,335.313477,331.362366,317.846863,336.629120,333.398651,333.398651,333.398651,333.398651
2020-06-12,329.365814,338.513367,337.633453,333.619751,316.387939,335.793976,333.425171,333.425171,333.425171,333.425171
2020-06-13,294.462128,338.463898,327.688660,318.396118,300.059448,332.972076,331.075165,331.075165,331.075165,331.075165
2020-06-14,257.293732,335.090424,334.578552,317.350006,310.144318,336.844940,330.082520,330.082520,330.082520,330.082520
2020-06-15,295.960815,332.951691,338.090271,332.862610,322.157196,346.186707,311.369293,311.369293,311.369293,311.369293
2020-06-16,316.721985,332.039948,299.180328,343.887573,334.873779,318.923553,325.272247,325.272247,325.272247,325.272247
2020-06-17,335.731903,320.732605,330.420685,337.439636,340.780457,336.259369,278.125153,278.125153,278.125153,278.125153
2020-06-18,334.889740,335.501709,316.415314,338.778656,340.957123,342.365845,300.960052,300.960052,300.960052,300.960052
2020-06-19,314.686005,335.902252,330.220428,340.517456,349.203705,345.710419,332.896790,332.896790,332.896790,332.896790
2020-06-20,317.644287,334.991302,332.853210,341.119873,344.266418,341.869659,324.752106,324.752106,324.752106,324.752106
2020-06-21,329.454102,333.186951,334.143951,338.290833,342.615601,331.094696,330.476471,330.476471,330.476471,330.476471
2020-06-22,333.768616,307.218689,336.268738,332.629395,350.429016,341.138550,340.554626,340.554626,340.554626,340.554626
2020-06-23,260.875122,338.060333,338.698669,306.161346,342.565643,344.801971,346.510162,346.510162,346.510162,346.510162
2020-06-24,329.794250,337.783600,342.282257,329.698517,347.067139,343.531952,317.901642,317.901642,317.901642,317.901642
2020-06-25,337.670471,330.088135,342.144806,334.967285,352.347504,323.900635,324.401978,324.401978,324.401978,324.401978
2020-06-26,339.769287,335.559174,224.361786,329.572998,346.232544,316.012085,334.296722,334.296722,334.296722,334.296722
2020-06-27,338.101990,304.626953,203.538071,291.298004,336.667236,337.161865,326.984955,326.984955,326.984955,326.984955
2020-06-28,340.712067,336.473938,339.416382,279.128876,337.441376,344.013245,335.958466,335.958466,335.958466,335.958466
2020-06-29,333.253113,335.215515,306.230957,305.510132,344.636719,344.226257,333.786346,333.786346,333.786346,333.786346
2020-06-30,335.146820,298.647369,327.237183,319.700073,340.552460,340.538483,321.783417,321.783417,321.783417,321.783417
2020-07-01,343.263336,301.131409,346.246796,320.838196,326.531555,342.350586,325.755676,325.755676,325.755676,325.755676
2020-07-02,343.138519,269.247345,337.519775,314.434143,321.347626,331.501434,327.236359,327.236359,327.236359,327.236359
2020-07-03,338.501465,338.148926,341.411102,319.671814,287.684113,341.483612,330.060608,330.060608,330.060608,330.060608
2020-07-04,342.497467,343.204559,324.688477,329.659424,299.965179,327.651337,328.277405,328.277405,328.277405,328.277405
2020-07-05,342.052429,337.163788,302.104645,326.814362,295.990082,316.402466,305.628876,305.628876,305.628876,305.628876
2020-07-06,340.744324,330.653778,311.811371,312.973907,271.423462,306.198822,249.920090,249.920090,249.920090,249.920090
2020-07-07,340.531525,342.192261,328.599243,301.646820,302.080322,330.821838,306.522736,306.522736,306.522736,306.522736
2020-07-08,264.445129,332.146729,167.509460,313.740143,326.574249,341.685333,320.959595,320.959595,320.959595,320.959595
2020-07-09,324.537567,284.665619,321.681213,318.954132,325.721527,339.598206,332.777161,332.777161,332.777161,332.777161
2020-07-10,338.855530,329.337128,333.286774,320.207794,332.726654,225.490967,327.440582,327.440582,327.440582,327.440582
2020-07-11,338.708130,331.491913,337.617157,260.300476,324.207153,284.398346,333.364838,333.364838,333.364838,333.364838
2020-07-12,338.708771,327.047699,338.774719,200.751236,191.638794,333.091492,331.583679,331.583679,331.583679,331.583679
2020-07-13,333.702606,329.516052,337.231934,217.628723,294.076538,337.558868,331.789795,331.789795,331.789795,331.789795
2020-07-14,339.753174,337.632538,326.969421,194.184631,330.796082,339.985016,332.409912,332.409912,332.409912,332.409912
2020-07-15,341.285858,314.969788,319.865631,297.414429,331.034241,337.886169,311.163391,311.163391,311.163391,311.163391
2020-07-16,341.399536,315.300873,329.017120,323.654724,332.090393,332.707764,308.373962,308.373962,308.373962,308.373962
2020-07-17,340.109070,342.761749,332.634857,330.443024,328.831543,338.175659,311.165588,311.165588,311.165588,311.165588
2020-07-18,343.264648,342.772156,318.312500,325.321594,328.903381,340.891266,306.005646,306.005646,306.005646,306.005646
2020-07-19,338.546600,342.789429,331.014618,304.521576,330.317963,333.137909,287.784119,287.784119,287.784119,287.784119
