#Variables:
#pr_CCSM4_rcp85(mm):Precipitation
#pr_GFDL-ESM2M_rcp85(mm):Precipitation
#pr_GFDL-ESM2G_rcp85(mm):Precipitation
#pr_HadGEM2-CC365_rcp85(mm):Precipitation
#pr_MIROC5_rcp85(mm):Precipitation
#pr_NorESM1-M_rcp85(mm):Precipitation
#pr_bcc-csm1-1_rcp85(mm):Precipitation
#pr_bcc-csm1-1_rcp85(mm):Precipitation
#pr_bcc-csm1-1_rcp85(mm):Precipitation
#pr_bcc-csm1-1_rcp85(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 40.3545 Latitude, -117.1889 Longitude (closest value to Latitude:40.3388, Longitude:-117.2018) "
#Original Data File(s):
#agg_macav2metdata_pr_CCSM4_r6i1p1_rcp85_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_pr_GFDL-ESM2M_r1i1p1_rcp85_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_pr_GFDL-ESM2G_r1i1p1_rcp85_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_pr_HadGEM2-CC365_r1i1p1_rcp85_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_pr_MIROC5_r1i1p1_rcp85_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_pr_NorESM1-M_r1i1p1_rcp85_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_pr_bcc-csm1-1_r1i1p1_rcp85_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_pr_bcc-csm1-1_r1i1p1_rcp85_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_pr_bcc-csm1-1_r1i1p1_rcp85_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_pr_bcc-csm1-1_r1i1p1_rcp85_2006_2099_CONUS_daily.nc#fillmismatch 
#===============================================
"yyyy-mm-dd,pr_CCSM4_rcp85(mm),pr_GFDL-ESM2M_rcp85(mm),pr_GFDL-ESM2G_rcp85(mm),pr_HadGEM2-CC365_rcp85(mm),pr_MIROC5_rcp85(mm),pr_NorESM1-M_rcp85(mm),pr_bcc-csm1-1_rcp85(mm),pr_bcc-csm1-1_rcp85(mm),pr_bcc-csm1-1_rcp85(mm),pr_bcc-csm1-1_rcp85(mm)"
""
yyyy-mm-dd,pr_CCSM4_rcp85(mm),pr_GFDL-ESM2M_rcp85(mm),pr_GFDL-ESM2G_rcp85(mm),pr_HadGEM2-CC365_rcp85(mm),pr_MIROC5_rcp85(mm),pr_NorESM1-M_rcp85(mm),pr_bcc-csm1-1_rcp85(mm),pr_bcc-csm1-1_rcp85(mm),pr_bcc-csm1-1_rcp85(mm),pr_bcc-csm1-1_rcp85(mm)
2022-06-02,0.000000,3.945825,0.000000,0.391307,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-06-03,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-06-04,0.000000,0.000000,0.000000,0.000000,0.000000,1.201988,0.000000,0.000000,0.000000,0.000000
2022-06-05,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-06-06,0.000000,0.000000,0.000000,0.000000,6.251227,2.069306,0.000000,0.000000,0.000000,0.000000
2022-06-07,0.000000,0.000000,0.000000,0.308918,1.274502,0.000000,0.000000,0.000000,0.000000,0.000000
2022-06-08,0.000000,0.000000,0.000000,0.000000,3.095912,0.000000,3.182970,3.182970,3.182970,3.182970
2022-06-09,0.000000,0.000000,0.302537,0.000000,0.000000,0.000000,3.126209,3.126209,3.126209,3.126209
2022-06-10,0.000000,1.952874,0.000000,0.000000,0.000000,0.000000,2.294311,2.294311,2.294311,2.294311
2022-06-11,0.000000,15.019827,0.000000,0.000000,0.000000,0.000000,3.149143,3.149143,3.149143,3.149143
2022-06-12,0.000000,0.306357,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-06-13,0.000000,0.000000,0.000000,0.000000,1.353005,1.058006,0.360781,0.360781,0.360781,0.360781
2022-06-14,0.000000,0.000000,0.631775,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-06-15,0.000000,0.000000,0.352629,0.000000,0.000000,1.828663,0.525021,0.525021,0.525021,0.525021
2022-06-16,0.000000,0.000000,0.000000,0.630871,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-06-17,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-06-18,0.000000,0.000000,0.000000,2.134011,0.000000,0.000000,2.125614,2.125614,2.125614,2.125614
2022-06-19,0.000000,0.000000,0.000000,2.333972,0.000000,0.000000,3.008940,3.008940,3.008940,3.008940
2022-06-20,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.389569,0.389569,0.389569,0.389569
2022-06-21,0.000000,0.000000,0.000000,0.379884,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-06-22,0.000000,0.000000,0.000000,0.568159,0.000000,0.000000,1.051050,1.051050,1.051050,1.051050
2022-06-23,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-06-24,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-06-25,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-06-26,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.252361,1.252361,1.252361,1.252361
2022-06-27,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-06-28,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.075983,1.075983,1.075983,1.075983
2022-06-29,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.916398,3.916398,3.916398,3.916398
2022-06-30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.250897,3.250897,3.250897,3.250897
2022-07-01,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-07-02,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-07-03,0.000000,0.352791,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-07-04,0.000000,0.000000,0.844989,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-07-05,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-07-06,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-07-07,0.000000,0.000000,0.000000,0.000000,0.000000,0.435038,0.000000,0.000000,0.000000,0.000000
2022-07-08,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-07-09,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-07-10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-07-11,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.736893,1.736893,1.736893,1.736893
2022-07-12,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-07-13,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-07-14,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-07-15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.311335,1.311335,1.311335,1.311335
2022-07-16,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-07-17,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-07-18,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-07-19,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.435964,1.435964,1.435964,1.435964
2022-07-20,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-07-21,0.000000,0.607289,0.000000,0.000000,0.000000,0.000000,0.329462,0.329462,0.329462,0.329462
2022-07-22,0.000000,0.616724,0.476211,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-07-23,0.000000,0.961843,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-07-24,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-07-25,0.743046,0.000000,0.000000,0.000000,0.000000,0.000000,0.498252,0.498252,0.498252,0.498252
2022-07-26,0.000000,0.578531,0.000000,0.000000,1.147096,0.000000,0.000000,0.000000,0.000000,0.000000
2022-07-27,0.826177,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-07-28,2.337770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-07-29,0.000000,0.672925,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-07-30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.729621,0.729621,0.729621,0.729621
2022-07-31,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.656033,1.656033,1.656033,1.656033
2022-08-01,0.000000,0.000000,0.000000,0.531834,0.000000,0.000000,0.610642,0.610642,0.610642,0.610642
2022-08-02,0.000000,0.000000,0.000000,1.262507,0.000000,0.000000,0.692642,0.692642,0.692642,0.692642
2022-08-03,1.129347,0.000000,0.000000,1.117574,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-08-04,0.000000,0.000000,0.000000,0.858993,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-08-05,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-08-06,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-08-07,0.000000,0.280596,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-08-08,0.000000,0.000000,0.832911,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-08-09,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-08-10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-08-11,0.000000,0.000000,0.000000,0.000000,0.301737,0.000000,0.000000,0.000000,0.000000,0.000000
2022-08-12,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-08-13,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-08-14,1.459035,0.000000,0.000000,0.000000,0.000000,0.000000,0.783689,0.783689,0.783689,0.783689
2022-08-15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-08-16,0.000000,0.000000,0.000000,1.116495,1.353560,0.000000,0.000000,0.000000,0.000000,0.000000
2022-08-17,0.000000,0.000000,0.000000,0.000000,2.520676,0.000000,0.000000,0.000000,0.000000,0.000000
2022-08-18,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-08-19,0.000000,0.000000,0.000000,0.000000,0.757219,0.000000,0.000000,0.000000,0.000000,0.000000
2022-08-20,0.000000,0.000000,0.000000,3.308220,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-08-21,0.000000,0.000000,0.000000,0.978443,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-08-22,0.000000,0.000000,1.626539,0.000000,0.610028,0.000000,0.000000,0.000000,0.000000,0.000000
2022-08-23,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-08-24,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-08-25,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-08-26,0.000000,0.000000,0.000000,0.000000,0.286071,0.000000,0.000000,0.000000,0.000000,0.000000
2022-08-27,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-08-28,0.000000,0.000000,0.000000,0.870663,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-08-29,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.300136,0.300136,0.300136,0.300136
2022-08-30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-08-31,0.000000,0.000000,0.000000,2.193333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-09-01,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.691402,1.691402,1.691402,1.691402
2022-09-02,0.000000,0.000000,0.447157,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-09-03,0.000000,0.000000,4.581348,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-09-04,0.000000,0.000000,1.930911,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-09-05,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.612519,0.612519,0.612519,0.612519
2022-09-06,0.000000,0.000000,0.000000,0.000000,0.280704,0.000000,0.000000,0.000000,0.000000,0.000000
2022-09-07,0.000000,0.000000,0.000000,0.000000,1.944878,0.000000,0.000000,0.000000,0.000000,0.000000
2022-09-08,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-09-09,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-09-10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-09-11,0.000000,0.000000,0.581323,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-09-12,0.000000,0.000000,0.000000,0.000000,0.000000,5.697455,0.000000,0.000000,0.000000,0.000000
2022-09-13,0.000000,0.000000,0.744818,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-09-14,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-09-15,0.000000,0.000000,0.431919,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-09-16,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-09-17,0.000000,0.000000,0.000000,0.000000,0.656250,0.000000,0.000000,0.000000,0.000000,0.000000
2022-09-18,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-09-19,0.000000,0.000000,0.000000,2.566898,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-09-20,1.809556,0.000000,0.000000,7.624899,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-09-21,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-09-22,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-09-23,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-09-24,0.000000,0.000000,5.948238,0.000000,0.398268,0.000000,0.000000,0.000000,0.000000,0.000000
2022-09-25,0.000000,0.000000,2.850111,4.369548,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-09-26,6.746191,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-09-27,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-09-28,0.000000,0.000000,0.000000,0.000000,1.531612,0.000000,0.000000,0.000000,0.000000,0.000000
2022-09-29,0.000000,0.000000,0.000000,0.000000,9.033196,0.000000,0.000000,0.000000,0.000000,0.000000
2022-09-30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-10-01,0.000000,0.800345,0.000000,0.000000,1.131530,0.000000,0.000000,0.000000,0.000000,0.000000
2022-10-02,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-10-03,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.407465,0.407465,0.407465,0.407465
2022-10-04,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-10-05,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-10-06,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-10-07,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.488504,0.488504,0.488504,0.488504
2022-10-08,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-10-09,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-10-10,0.000000,0.000000,0.000000,0.000000,0.580543,0.000000,0.000000,0.000000,0.000000,0.000000
2022-10-11,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-10-12,0.000000,1.373702,0.706800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-10-13,0.000000,10.490750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-10-14,0.000000,13.001987,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-10-15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-10-16,0.000000,0.000000,0.555101,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-10-17,0.000000,0.000000,0.000000,0.000000,0.000000,0.893688,0.000000,0.000000,0.000000,0.000000
2022-10-18,0.000000,0.000000,3.464226,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-10-19,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-10-20,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-10-21,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-10-22,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-10-23,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.470341,3.470341,3.470341,3.470341
2022-10-24,0.000000,0.000000,0.000000,3.615880,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-10-25,0.000000,0.000000,0.000000,0.000000,2.322396,0.000000,0.000000,0.000000,0.000000,0.000000
2022-10-26,0.348115,0.000000,0.000000,3.057730,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-10-27,0.000000,0.000000,0.000000,10.951934,2.797760,2.019369,0.000000,0.000000,0.000000,0.000000
2022-10-28,0.000000,0.000000,0.000000,3.639249,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-10-29,0.445907,0.000000,0.000000,0.000000,9.552152,0.000000,0.000000,0.000000,0.000000,0.000000
2022-10-30,1.920120,0.000000,0.000000,0.000000,0.283295,0.000000,0.000000,0.000000,0.000000,0.000000
2022-10-31,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-11-01,0.000000,0.000000,0.000000,0.000000,1.738508,7.007842,0.000000,0.000000,0.000000,0.000000
2022-11-02,0.000000,0.000000,0.000000,0.000000,0.340450,0.000000,0.000000,0.000000,0.000000,0.000000
2022-11-03,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-11-04,0.000000,0.000000,0.000000,0.000000,0.000000,3.089589,0.000000,0.000000,0.000000,0.000000
2022-11-05,0.000000,0.000000,0.000000,0.000000,0.000000,7.160510,0.000000,0.000000,0.000000,0.000000
2022-11-06,0.000000,0.000000,5.498283,0.000000,1.312034,0.527738,0.000000,0.000000,0.000000,0.000000
2022-11-07,0.000000,0.000000,1.174932,1.172343,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-11-08,0.000000,0.000000,0.000000,0.532106,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-11-09,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-11-10,0.000000,1.218440,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-11-11,0.000000,2.704714,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-11-12,0.000000,1.611619,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-11-13,0.000000,0.000000,0.000000,0.696223,0.000000,0.000000,0.279784,0.279784,0.279784,0.279784
2022-11-14,0.000000,0.000000,0.000000,2.161726,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-11-15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.028116,1.028116,1.028116,1.028116
2022-11-16,0.000000,0.000000,0.000000,0.000000,0.000000,1.782295,0.000000,0.000000,0.000000,0.000000
2022-11-17,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-11-18,0.000000,0.000000,1.755651,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-11-19,0.000000,0.000000,0.292800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-11-20,0.000000,1.460957,9.307790,1.227330,0.000000,0.701111,0.000000,0.000000,0.000000,0.000000
2022-11-21,0.668975,4.086739,4.118059,12.907908,1.871173,7.514746,0.000000,0.000000,0.000000,0.000000
2022-11-22,1.057725,0.981777,0.616098,16.358761,0.000000,0.660323,0.000000,0.000000,0.000000,0.000000
2022-11-23,0.000000,0.000000,0.000000,10.598218,0.000000,4.548304,0.000000,0.000000,0.000000,0.000000
2022-11-24,2.235208,0.000000,3.253841,0.000000,0.663461,0.000000,0.000000,0.000000,0.000000,0.000000
2022-11-25,6.417358,0.749991,6.324503,1.470020,0.000000,1.934655,0.000000,0.000000,0.000000,0.000000
2022-11-26,11.138546,0.000000,2.494760,2.170938,0.000000,0.561675,0.000000,0.000000,0.000000,0.000000
2022-11-27,11.520917,0.000000,0.988100,0.000000,0.000000,0.000000,0.661914,0.661914,0.661914,0.661914
2022-11-28,8.630813,0.000000,0.000000,2.102815,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-11-29,1.540071,0.000000,0.000000,1.036430,0.000000,0.000000,0.664792,0.664792,0.664792,0.664792
2022-11-30,0.316475,0.000000,0.000000,0.375128,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-12-01,0.401012,0.000000,0.413415,0.000000,0.703036,0.000000,4.743178,4.743178,4.743178,4.743178
2022-12-02,4.833512,0.000000,0.000000,0.000000,3.568885,0.000000,0.681039,0.681039,0.681039,0.681039
2022-12-03,0.000000,0.000000,2.873869,0.733131,2.064474,0.000000,0.000000,0.000000,0.000000,0.000000
2022-12-04,0.000000,0.000000,0.710236,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-12-05,2.211168,5.494279,0.000000,0.436608,1.229943,1.732616,1.533447,1.533447,1.533447,1.533447
2022-12-06,4.718413,0.000000,4.916564,1.057386,1.143833,0.000000,1.934189,1.934189,1.934189,1.934189
2022-12-07,0.000000,0.000000,4.817111,0.000000,4.135264,0.000000,0.000000,0.000000,0.000000,0.000000
2022-12-08,0.000000,0.000000,3.417720,0.000000,0.295255,0.000000,0.625928,0.625928,0.625928,0.625928
2022-12-09,0.000000,0.000000,6.228388,0.000000,3.333762,0.000000,5.689679,5.689679,5.689679,5.689679
2022-12-10,0.000000,0.000000,3.650103,0.000000,0.296663,0.000000,1.765036,1.765036,1.765036,1.765036
2022-12-11,0.000000,0.000000,10.699665,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-12-12,0.000000,0.000000,7.419793,0.000000,0.000000,0.000000,5.447224,5.447224,5.447224,5.447224
2022-12-13,0.000000,0.000000,0.000000,0.000000,0.000000,1.972447,4.463485,4.463485,4.463485,4.463485
2022-12-14,0.723375,0.959755,1.335142,0.000000,0.000000,1.871482,0.702540,0.702540,0.702540,0.702540
2022-12-15,0.000000,1.576907,0.496638,0.000000,0.000000,1.694520,0.000000,0.000000,0.000000,0.000000
2022-12-16,1.592023,0.685528,0.000000,0.000000,0.000000,11.130760,0.653697,0.653697,0.653697,0.653697
2022-12-17,0.433154,1.072256,0.000000,0.000000,0.000000,1.517430,0.650926,0.650926,0.650926,0.650926
2022-12-18,0.000000,6.503166,0.000000,0.000000,0.000000,0.000000,0.376952,0.376952,0.376952,0.376952
2022-12-19,1.088863,6.696221,0.000000,0.000000,0.000000,0.000000,0.332892,0.332892,0.332892,0.332892
2022-12-20,0.000000,0.000000,0.000000,3.130771,0.000000,0.859673,0.460173,0.460173,0.460173,0.460173
2022-12-21,0.563010,2.592842,0.000000,6.002427,0.464468,0.000000,0.860159,0.860159,0.860159,0.860159
2022-12-22,0.000000,8.505132,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-12-23,0.000000,20.462873,0.000000,0.320553,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-12-24,0.000000,2.473780,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-12-25,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.011849,1.011849,1.011849,1.011849
2022-12-26,0.000000,0.000000,1.945765,0.286286,0.000000,0.000000,1.963744,1.963744,1.963744,1.963744
2022-12-27,0.000000,3.411103,0.000000,0.411687,0.000000,5.073443,0.336714,0.336714,0.336714,0.336714
2022-12-28,0.000000,0.000000,3.062359,2.720932,0.000000,1.883353,0.000000,0.000000,0.000000,0.000000
2022-12-29,0.000000,1.838498,0.766884,0.000000,0.000000,0.346894,0.000000,0.000000,0.000000,0.000000
2022-12-30,0.000000,3.255539,0.985719,0.000000,0.000000,0.000000,2.360503,2.360503,2.360503,2.360503
2022-12-31,0.000000,1.453606,6.012051,0.000000,0.000000,0.000000,6.715971,6.715971,6.715971,6.715971
2023-01-01,0.000000,2.361656,0.000000,0.922587,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-01-02,0.000000,5.294652,0.000000,1.116135,0.000000,0.000000,1.407660,1.407660,1.407660,1.407660
2023-01-03,0.000000,7.174049,1.442967,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-01-04,0.000000,0.000000,1.643206,1.602724,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-01-05,0.000000,0.000000,5.177498,1.216789,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-01-06,0.000000,3.361184,13.007488,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-01-07,0.000000,1.543829,19.612465,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
